item_name,day_0,day_1,day_2,day_3,day_4,day_5,day_6,global_mean,global_std,volatility_cv
운명의 수호석,0.9695611286652823,0.9631516002754833,1.0145745855634882,1.0224453431610363,1.024773925025361,1.0131520151657336,0.9922629247534819,5.225520445619325,4.284982320842468,0.8200106315600906
운명의 파괴석,0.9677197810451454,0.95617689322728,0.9989661049906221,1.0230834209445936,1.0309057163043285,1.0203405350158958,1.0018508171826956,72.97179468633168,63.934758597329946,0.8761571353994059
운명의 파편 주머니(대),0.9818651479384858,0.9792041317077984,0.9968807870954126,1.0003076927902987,1.0374301733426354,1.0179610262069012,0.9853498520313656,791.6510542201021,372.55116701734016,0.4706002285114877
운명의 파편 주머니(소),0.9594517415433904,0.960057584578988,0.9764335003987793,1.0125532313147336,1.0700510260329323,1.0389823160321292,0.9822886692104286,276.41018762936994,189.99650948779055,0.6873715875572254
운명의 파편 주머니(중),0.9802815078874598,0.9844243509248005,1.0046838096315702,1.0229532433150232,1.029121627806494,1.0019618349549029,0.9757879733002163,311.0616047573482,141.3407990211377,0.454382015843435
위대한 명예의 돌파석,0.9892066190687517,0.9814279568564926,0.99703493144897,1.0100050585712494,1.0120397268467274,1.0125746468675232,0.9973760610923252,8.95213173794851,9.07150116234835,1.0133341898772363
위장 로브,0.12628989112896064,0.12356249110401443,0.12245048244966839,0.10203486189480641,0.46765635191624033,5.93587775269151,0.1315723957065869,104.29945632032783,3160.9558110695166,30.30654159271442
은신 로브,0.24975382619114747,0.23427974331180612,0.2430632449692453,5.457833303778859,0.2405326465561022,0.24614995773769158,0.2805785547442092,52.89460467687355,1045.059266230938,19.75738872830363
일반 선박 부품 재료,0.9998495258243482,1.0016592331283094,0.9963280354861739,1.0002529109272582,1.0019937667360412,1.0004648668170943,0.9994690386998193,3.2262029026238332,0.4999216568820032,0.15495666948765768
장인의 야금술 : 1단계,0.8180950560830382,0.8052451237115312,1.5135731633543688,1.1999863013919794,0.9812777348921005,0.8494203943084973,0.8062681526037557,671.6985274938519,1380.5547061150949,2.055318940873711
